folio_recepcion,fecha_recepcion,estado_final_lm,count
2024224323,2024-05-17 00:01:00.000000,6,1
2024224324,2024-05-17 00:01:00.000000,6,1
2024224325,2024-05-17 00:01:00.000000,6,1
2024224329,2024-05-17 00:01:00.000000,6,1
2024224330,2024-05-17 00:01:00.000000,6,1
2024224331,2024-05-17 00:01:00.000000,6,1
2024224332,2024-05-17 00:01:00.000000,6,1
2024224334,2024-05-17 00:01:00.000000,6,1
2024224336,2024-05-17 00:01:00.000000,6,1
2024224339,2024-05-17 00:01:00.000000,6,1
2024224341,2024-05-17 00:01:00.000000,6,1
2024224342,2024-05-17 00:01:00.000000,6,1
2024224343,2024-05-17 00:01:00.000000,6,1
2024224344,2024-05-17 00:01:00.000000,6,1
2024224346,2024-05-17 00:01:00.000000,6,1
2024224347,2024-05-17 00:01:00.000000,6,1
2024224349,2024-05-17 00:01:00.000000,6,1
2024224352,2024-05-17 00:01:00.000000,6,1
2024224354,2024-05-17 00:01:00.000000,6,1
2024224355,2024-05-17 00:01:00.000000,6,1
2024224356,2024-05-17 00:01:00.000000,6,1
2024224357,2024-05-17 00:01:00.000000,6,1
2024224358,2024-05-17 00:01:00.000000,6,1
2024224360,2024-05-17 00:01:00.000000,6,1
2024224361,2024-05-17 00:01:00.000000,6,1
2024224364,2024-05-17 00:01:00.000000,6,1
2024224365,2024-05-17 00:01:00.000000,6,1
2024224366,2024-05-17 00:01:00.000000,6,1
2024224370,2024-05-17 00:01:00.000000,6,1
2024224371,2024-05-17 00:01:00.000000,6,1
2024224372,2024-05-17 00:01:00.000000,6,1
2024224374,2024-05-17 00:01:00.000000,6,1
2024224375,2024-05-17 00:01:00.000000,6,1
2024224376,2024-05-17 00:01:00.000000,6,1
2024224377,2024-05-17 00:01:00.000000,6,1
2024224379,2024-05-17 00:01:00.000000,6,1
2024224381,2024-05-17 00:01:00.000000,6,1
2024224382,2024-05-17 00:01:00.000000,6,1
2024224383,2024-05-17 00:01:00.000000,6,1
2024224386,2024-05-17 00:01:00.000000,6,1
2024224387,2024-05-17 00:01:00.000000,6,1
2024224388,2024-05-17 00:01:00.000000,6,1
2024224389,2024-05-17 00:01:00.000000,6,1
2024224390,2024-05-17 00:01:00.000000,6,1
2024224391,2024-05-17 00:01:00.000000,6,1
2024224394,2024-05-17 00:01:00.000000,6,1
2024224395,2024-05-17 00:01:00.000000,6,1
2024224398,2024-05-17 00:01:00.000000,6,1
2024224399,2024-05-17 00:01:00.000000,6,1
2024224401,2024-05-17 00:01:00.000000,6,1
2024224402,2024-05-17 00:01:00.000000,6,1
2024224403,2024-05-17 00:01:00.000000,6,1
2024224404,2024-05-17 00:01:00.000000,6,1
2024224405,2024-05-17 00:01:00.000000,6,1
2024224406,2024-05-17 00:01:00.000000,6,1
2024224407,2024-05-17 00:01:00.000000,6,1
2024224408,2024-05-17 00:01:00.000000,6,1
2024224409,2024-05-17 00:01:00.000000,6,1
2024224410,2024-05-17 00:01:00.000000,6,1
2024224412,2024-05-17 00:01:00.000000,6,1
2024224413,2024-05-17 00:01:00.000000,6,1
2024224415,2024-05-17 00:01:00.000000,6,1
2024224417,2024-05-17 00:01:00.000000,6,1
2024224419,2024-05-17 00:01:00.000000,6,1
2024224420,2024-05-17 00:01:00.000000,6,1
2024224423,2024-05-17 00:01:00.000000,6,1
2024224425,2024-05-17 00:01:00.000000,6,1
2024224427,2024-05-17 00:01:00.000000,6,1
2024224428,2024-05-17 00:01:00.000000,6,1
2024224429,2024-05-17 00:01:00.000000,6,1
2024224452,2024-05-17 15:37:00.000000,3,1
2024224454,2024-05-17 08:19:00.000000,3,1
2024224455,2024-05-17 17:41:00.000000,6,1
2024224457,2024-05-17 08:49:00.000000,3,1
2024224458,2024-05-17 08:29:00.000000,3,1
2024224462,2024-05-17 08:31:00.000000,6,1
2024224463,2024-05-17 08:32:00.000000,6,1
2024224467,2024-05-17 08:41:00.000000,3,1
2024224468,2024-05-17 08:28:00.000000,3,1
2024224469,2024-05-17 08:51:00.000000,3,1
2024224473,2024-05-17 13:15:00.000000,3,1
2024224475,2024-05-17 08:23:00.000000,3,1
2024224479,2024-05-17 08:26:00.000000,6,1
2024224480,2024-05-17 08:11:00.000000,3,1
2024224482,2024-05-17 08:26:00.000000,3,1
2024224483,2024-05-17 21:26:00.000000,3,1
2024224484,2024-05-17 08:04:00.000000,3,1
2024224486,2024-05-17 08:06:00.000000,6,1
2024224488,2024-05-17 08:18:00.000000,3,1
2024224489,2024-05-17 08:42:00.000000,3,1
2024224492,2024-05-17 13:47:00.000000,3,1
2024224493,2024-05-17 11:53:00.000000,3,1
2024224494,2024-05-17 16:20:00.000000,6,1
2024224495,2024-05-17 21:44:00.000000,6,1
2024224496,2024-05-17 08:09:00.000000,3,1
2024224498,2024-05-17 08:02:00.000000,3,1
2024224499,2024-05-17 10:00:00.000000,3,1
2024224501,2024-05-17 15:38:00.000000,6,1
2024224502,2024-05-17 07:46:00.000000,3,1
2024224504,2024-05-17 08:33:00.000000,3,1
2024224506,2024-05-17 08:20:00.000000,3,1
2024224507,2024-05-17 11:08:00.000000,3,1
2024224510,2024-05-17 16:19:00.000000,6,1
2024224511,2024-05-17 08:27:00.000000,6,1
2024224513,2024-05-17 16:20:00.000000,3,1
2024224514,2024-05-17 08:07:00.000000,3,1
2024224516,2024-05-17 08:52:00.000000,6,1
2024224518,2024-05-17 08:10:00.000000,3,1
2024224519,2024-05-17 08:36:00.000000,6,1
2024224520,2024-05-17 08:29:00.000000,3,1
2024224522,2024-05-17 22:19:00.000000,3,1
2024224526,2024-05-17 08:51:00.000000,3,1
2024224527,2024-05-17 18:48:00.000000,3,1
2024224532,2024-05-17 08:11:00.000000,3,1
2024224536,2024-05-17 08:13:00.000000,3,1
2024224538,2024-05-17 08:18:00.000000,6,1
2024224539,2024-05-17 13:11:00.000000,3,1
2024224540,2024-05-17 13:13:00.000000,3,1
2024224541,2024-05-17 08:09:00.000000,3,1
2024224544,2024-05-17 16:47:00.000000,3,1
2024224547,2024-05-17 15:27:00.000000,3,1
2024224549,2024-05-17 15:51:00.000000,3,1
2024224556,2024-05-17 08:25:00.000000,3,1
2024224558,2024-05-17 08:19:00.000000,3,1
2024224559,2024-05-17 08:07:00.000000,6,1
2024224560,2024-05-17 08:12:00.000000,4,1
2024224563,2024-05-17 18:06:00.000000,6,1
2024224564,2024-05-17 17:37:00.000000,3,1
2024224565,2024-05-17 08:08:00.000000,6,1
2024224566,2024-05-17 21:44:00.000000,6,1
2024224568,2024-05-17 08:33:00.000000,6,1
2024224570,2024-05-17 08:36:00.000000,6,1
2024224574,2024-05-17 12:38:00.000000,3,1
2024224575,2024-05-17 08:01:00.000000,4,1
2024224577,2024-05-17 14:34:00.000000,6,1
2024224578,2024-05-17 21:45:00.000000,3,1
2024224579,2024-05-17 11:39:00.000000,3,1
2024224581,2024-05-17 08:14:00.000000,6,1
2024224582,2024-05-17 08:20:00.000000,3,1
2024224583,2024-05-17 16:57:00.000000,3,1
2024224584,2024-05-17 17:22:00.000000,3,1
2024224585,2024-05-17 15:05:00.000000,3,1
2024224587,2024-05-17 00:01:00.000000,6,1
2024224589,2024-05-17 00:01:00.000000,6,1
2024224590,2024-05-17 00:01:00.000000,6,1
2024224591,2024-05-17 00:01:00.000000,6,1
2024224594,2024-05-17 00:01:00.000000,6,1
2024224595,2024-05-17 00:01:00.000000,6,1
2024224596,2024-05-17 00:01:00.000000,6,1
2024224597,2024-05-17 00:01:00.000000,6,1
2024224599,2024-05-17 00:01:00.000000,6,1
2024224603,2024-05-17 00:01:00.000000,6,1
2024224605,2024-05-17 00:01:00.000000,6,1
2024224608,2024-05-17 00:01:00.000000,6,1
2024224609,2024-05-17 00:01:00.000000,6,1
2024224612,2024-05-17 00:01:00.000000,6,1
2024224613,2024-05-17 00:01:00.000000,6,1
2024224614,2024-05-17 00:01:00.000000,6,1
2024224615,2024-05-17 00:01:00.000000,6,1
2024224617,2024-05-17 00:01:00.000000,6,1
2024224618,2024-05-17 00:01:00.000000,6,1
2024224619,2024-05-17 00:01:00.000000,6,1
2024224621,2024-05-17 00:01:00.000000,6,1
2024224623,2024-05-17 00:01:00.000000,6,1
2024224624,2024-05-17 00:01:00.000000,6,1
2024224625,2024-05-17 00:01:00.000000,6,1
2024224626,2024-05-17 00:01:00.000000,6,1
2024224628,2024-05-17 00:01:00.000000,6,1
2024224629,2024-05-17 00:01:00.000000,6,1
2024224631,2024-05-17 00:01:00.000000,6,1
2024224634,2024-05-17 20:25:00.000000,6,1
2024224636,2024-05-17 16:44:00.000000,6,1
2024224638,2024-05-17 08:44:00.000000,3,1
2024224645,2024-05-17 08:33:00.000000,4,1
2024224646,2024-05-17 08:50:00.000000,3,1
2024224648,2024-05-17 08:50:00.000000,6,1
2024224650,2024-05-17 06:07:00.000000,3,1
2024224651,2024-05-17 08:40:00.000000,3,1
2024224653,2024-05-17 06:40:00.000000,3,1
2024224654,2024-05-17 08:40:00.000000,6,1
2024224656,2024-05-17 08:29:00.000000,6,1
2024224657,2024-05-17 17:27:00.000000,3,1
2024224659,2024-05-17 08:01:00.000000,3,1
2024224661,2024-05-17 08:53:00.000000,3,1
2024224662,2024-05-17 14:58:00.000000,3,1
2024224663,2024-05-17 08:47:00.000000,3,1
2024224665,2024-05-17 08:44:00.000000,3,1
2024224666,2024-05-17 08:16:00.000000,3,1
2024224668,2024-05-17 08:23:00.000000,6,1
2024224669,2024-05-17 08:48:00.000000,3,1
2024224670,2024-05-17 08:31:00.000000,3,1
2024224672,2024-05-17 08:11:00.000000,3,1
2024224676,2024-05-17 08:24:00.000000,3,1
2024224677,2024-05-17 08:02:00.000000,3,1
2024224678,2024-05-17 15:49:00.000000,3,1
2024224679,2024-05-17 08:04:00.000000,3,1
2024224680,2024-05-17 08:37:00.000000,3,1
2024224681,2024-05-17 08:18:00.000000,6,1
2024224682,2024-05-17 05:59:00.000000,4,1
2024224683,2024-05-17 08:09:00.000000,3,1
2024224684,2024-05-17 19:23:00.000000,3,1
2024224693,2024-05-17 08:31:00.000000,3,1
2024224694,2024-05-17 08:41:00.000000,6,1
2024224695,2024-05-17 08:30:00.000000,3,1
2024224696,2024-05-17 12:03:00.000000,3,1
2024224697,2024-05-17 16:26:00.000000,6,1
2024224698,2024-05-17 11:09:00.000000,3,1
2024224699,2024-05-17 08:23:00.000000,6,1
2024224700,2024-05-17 22:24:00.000000,3,1
2024224701,2024-05-17 14:16:00.000000,3,1
2024224703,2024-05-17 08:22:00.000000,3,1
2024224704,2024-05-17 08:37:00.000000,3,1
2024224705,2024-05-17 08:27:00.000000,3,1
2024224708,2024-05-17 08:11:00.000000,3,1
2024224709,2024-05-17 08:48:00.000000,3,1
2024224711,2024-05-17 08:35:00.000000,6,1
2024224712,2024-05-17 11:10:00.000000,4,1
2024224716,2024-05-17 19:22:00.000000,3,1
2024224717,2024-05-17 11:08:00.000000,3,1
2024224719,2024-05-17 08:16:00.000000,3,1
2024224723,2024-05-17 11:10:00.000000,4,1
2024224727,2024-05-17 19:28:00.000000,6,1
2024224728,2024-05-17 09:05:00.000000,3,1
2024224731,2024-05-17 08:33:00.000000,3,1
2024224732,2024-05-17 22:33:00.000000,3,1
2024224733,2024-05-17 21:49:00.000000,3,1
2024224734,2024-05-17 08:05:00.000000,3,1
2024224735,2024-05-17 08:39:00.000000,3,1
2024224738,2024-05-17 08:38:00.000000,3,1
2024224740,2024-05-17 08:51:00.000000,4,1
2024224741,2024-05-17 18:51:00.000000,3,1
2024224742,2024-05-17 16:07:00.000000,3,1
2024224749,2024-05-17 08:18:00.000000,3,1
2024224755,2024-05-17 17:48:00.000000,3,1
2024224758,2024-05-17 08:26:00.000000,3,1
2024224760,2024-05-17 08:35:00.000000,3,1
2024224761,2024-05-17 15:12:00.000000,3,1
2024224763,2024-05-17 08:33:00.000000,6,1
2024224764,2024-05-17 08:11:00.000000,6,1
2024224767,2024-05-17 11:10:00.000000,3,1
2024224768,2024-05-17 14:49:00.000000,3,1
2024224769,2024-05-17 16:53:00.000000,4,1
2024224770,2024-05-17 08:06:00.000000,6,1
2024224774,2024-05-17 07:42:00.000000,3,1
2024224775,2024-05-17 16:27:00.000000,3,1
2024224778,2024-05-17 08:27:00.000000,3,1
2024224779,2024-05-17 08:26:00.000000,6,1
2024224780,2024-05-17 12:42:00.000000,3,1
2024224782,2024-05-17 15:42:00.000000,3,1
2024224783,2024-05-17 11:57:00.000000,3,1
2024224784,2024-05-17 16:15:00.000000,3,1
2024224785,2024-05-17 13:34:00.000000,6,1
2024224787,2024-05-17 11:11:00.000000,6,1
2024224788,2024-05-17 08:39:00.000000,3,1
2024224791,2024-05-17 11:38:00.000000,3,1
2024224792,2024-05-17 11:08:00.000000,6,1
2024224793,2024-05-17 20:30:00.000000,3,1
2024224797,2024-05-17 00:01:00.000000,6,1
2024224798,2024-05-17 00:01:00.000000,6,1
2024224799,2024-05-17 00:01:00.000000,6,1
2024224802,2024-05-17 00:01:00.000000,6,1
2024224803,2024-05-17 00:01:00.000000,6,1
2024224807,2024-05-20 10:23:00.000000,3,1
2024224811,2024-05-20 14:41:00.000000,3,1
2024224813,2024-05-20 00:07:00.000000,3,1
2024224814,2024-05-20 10:21:00.000000,3,1
2024224815,2024-05-20 10:33:00.000000,3,1
2024224816,2024-05-20 10:26:00.000000,6,1
2024224817,2024-05-20 00:01:00.000000,6,1
2024224820,2024-05-20 10:26:00.000000,3,1
2024224821,2024-05-20 00:04:00.000000,3,1
2024224822,2024-05-20 10:23:00.000000,3,1
2024224823,2024-05-20 10:31:00.000000,3,1
2024224825,2024-05-20 00:06:00.000000,3,1
2024224826,2024-05-20 10:25:00.000000,3,1
2024224829,2024-05-20 11:13:00.000000,3,1
2024224831,2024-05-20 10:48:00.000000,4,1
2024224832,2024-05-20 11:56:00.000000,3,1
2024224837,2024-05-20 10:57:00.000000,3,1
2024224839,2024-05-20 12:32:00.000000,3,1
2024224840,2024-05-20 15:52:00.000000,6,1
2024224842,2024-05-20 10:36:00.000000,3,1
2024224843,2024-05-20 16:09:00.000000,3,1
2024224847,2024-05-20 10:15:00.000000,3,1
2024224848,2024-05-20 10:39:00.000000,6,1
2024224849,2024-05-20 00:06:00.000000,3,1
2024224850,2024-05-20 00:01:00.000000,3,1
2024224851,2024-05-20 16:52:00.000000,3,1
2024224854,2024-05-20 11:51:00.000000,3,1
2024224855,2024-05-20 09:32:00.000000,3,1
2024224859,2024-05-20 10:37:00.000000,3,1
2024224862,2024-05-20 10:14:00.000000,3,1
2024224863,2024-05-20 00:09:00.000000,3,1
2024224866,2024-05-20 09:44:00.000000,4,1
2024224870,2024-05-20 10:14:00.000000,3,1
2024224871,2024-05-20 10:30:00.000000,3,1
2024224873,2024-05-20 10:38:00.000000,3,1
2024224875,2024-05-20 11:09:00.000000,6,1
2024224877,2024-05-20 10:28:00.000000,3,1
2024224878,2024-05-20 10:36:00.000000,6,1
2024224879,2024-05-20 10:15:00.000000,3,1
2024224880,2024-05-20 22:56:00.000000,3,1
2024224881,2024-05-20 11:47:00.000000,3,1
2024224887,2024-05-20 10:31:00.000000,6,1
2024224888,2024-05-20 10:21:00.000000,3,1
2024224889,2024-05-20 12:01:00.000000,3,1
2024224892,2024-05-20 10:31:00.000000,3,1
2024224894,2024-05-20 10:36:00.000000,6,1
2024224897,2024-05-20 10:25:00.000000,3,1
2024224900,2024-05-20 10:38:00.000000,3,1
2024224901,2024-05-20 14:33:00.000000,6,1
2024224915,2024-05-20 10:20:00.000000,6,1
2024224916,2024-05-20 15:49:00.000000,3,1
2024224919,2024-05-20 14:21:00.000000,6,1
2024224920,2024-05-20 10:35:00.000000,4,1
2024224922,2024-05-20 10:38:00.000000,3,1
2024224923,2024-05-20 10:25:00.000000,3,1
2024224925,2024-05-20 10:29:00.000000,3,1
2024224926,2024-05-20 07:42:00.000000,3,1
2024224928,2024-05-20 10:14:00.000000,4,1
2024224933,2024-05-20 16:28:00.000000,3,1
2024224935,2024-05-20 10:31:00.000000,6,1
2024224937,2024-05-20 00:06:00.000000,3,1
2024224938,2024-05-20 10:37:00.000000,3,1
2024224947,2024-05-20 19:08:00.000000,3,1
2024224948,2024-05-20 12:57:00.000000,3,1
2024224950,2024-05-20 13:50:00.000000,3,1
2024224951,2024-05-20 10:22:00.000000,3,1
2024224953,2024-05-20 00:02:00.000000,3,1
2024224958,2024-05-20 14:28:00.000000,3,1
2024224963,2024-05-20 11:24:00.000000,4,1
2024224964,2024-05-20 10:29:00.000000,3,1
2024224966,2024-05-20 10:33:00.000000,3,1
2024224968,2024-05-20 10:19:00.000000,3,1
2024224970,2024-05-20 10:33:00.000000,3,1
2024224971,2024-05-20 14:12:00.000000,3,1
2024224972,2024-05-20 10:18:00.000000,3,1
2024224974,2024-05-20 22:05:00.000000,6,1
2024224981,2024-05-20 09:03:00.000000,3,1
2024224982,2024-05-20 10:20:00.000000,3,1
2024224984,2024-05-20 16:50:00.000000,3,1
2024224986,2024-05-20 10:28:00.000000,3,1
2024224987,2024-05-20 10:28:00.000000,3,1
2024224990,2024-05-20 00:06:00.000000,6,1
2024224993,2024-05-20 12:21:00.000000,3,1
2024224996,2024-05-20 16:16:00.000000,6,1
2024224997,2024-05-20 13:05:00.000000,3,1
2024225003,2024-05-22 15:17:00.000000,6,1
2024225007,2024-05-22 09:57:00.000000,3,1
2024225012,2024-05-22 16:41:00.000000,3,1
2024225016,2024-05-22 09:55:00.000000,4,1
2024225021,2024-05-22 09:42:00.000000,6,1
2024225023,2024-05-22 09:51:00.000000,3,1
2024225025,2024-05-22 12:48:00.000000,3,1
2024225026,2024-05-22 10:36:00.000000,3,1
2024225027,2024-05-22 10:10:00.000000,6,1
2024225030,2024-05-22 10:31:00.000000,3,1
2024225032,2024-05-22 11:37:00.000000,3,1
2024225033,2024-05-22 07:58:00.000000,6,1
2024225034,2024-05-22 00:04:00.000000,6,1
2024225035,2024-05-22 09:09:00.000000,3,1
2024225036,2024-05-22 10:01:00.000000,3,1
2024225037,2024-05-22 00:04:00.000000,3,1
2024225038,2024-05-22 07:38:00.000000,3,1
2024225039,2024-05-22 21:32:00.000000,6,1
2024225040,2024-05-22 10:39:00.000000,3,1
2024225041,2024-05-22 08:03:00.000000,3,1
2024225042,2024-05-22 10:03:00.000000,3,1
2024225043,2024-05-22 10:05:00.000000,3,1
2024225045,2024-05-22 16:16:00.000000,3,1
2024225046,2024-05-22 08:49:00.000000,6,1
2024225047,2024-05-22 16:27:00.000000,3,1
2024225048,2024-05-22 10:05:00.000000,3,1
2024225049,2024-05-22 09:09:00.000000,4,1
2024225051,2024-05-22 10:08:00.000000,3,1
2024225054,2024-05-22 10:32:00.000000,3,1
2024225055,2024-05-22 10:38:00.000000,3,1
2024225056,2024-05-22 10:05:00.000000,3,1
2024225060,2024-05-22 09:29:00.000000,3,1
2024225061,2024-05-22 14:52:00.000000,3,1
2024225062,2024-05-22 10:24:00.000000,6,1
2024225063,2024-05-22 09:59:00.000000,3,1
2024225065,2024-05-22 10:24:00.000000,3,1
2024225069,2024-05-22 11:30:00.000000,3,1
2024225071,2024-05-22 10:05:00.000000,3,1
2024225074,2024-05-22 23:33:00.000000,3,1
2024225076,2024-05-22 09:30:00.000000,6,1
2024225077,2024-05-22 10:06:00.000000,3,1
2024225080,2024-05-22 17:03:00.000000,3,1
2024225084,2024-05-22 09:22:00.000000,3,1
2024225085,2024-05-22 20:52:00.000000,3,1
2024225086,2024-05-22 10:10:00.000000,3,1
2024225088,2024-05-22 00:01:00.000000,6,1
2024225096,2024-05-22 10:40:00.000000,3,1
2024225098,2024-05-22 16:27:00.000000,3,1
2024225100,2024-05-22 10:11:00.000000,3,1
2024225101,2024-05-22 10:02:00.000000,6,1
2024225104,2024-05-22 10:04:00.000000,6,1
2024225105,2024-05-22 10:10:00.000000,6,1
2024225107,2024-05-22 10:10:00.000000,3,1
2024225110,2024-05-22 09:29:00.000000,6,1
2024225111,2024-05-22 09:35:00.000000,3,1
2024225116,2024-05-22 11:18:00.000000,3,1
2024225118,2024-05-22 09:01:00.000000,6,1
2024225120,2024-05-22 11:38:00.000000,3,1
2024225124,2024-05-22 12:59:00.000000,3,1
2024225127,2024-05-22 10:27:00.000000,3,1
2024225128,2024-05-22 07:52:00.000000,3,1
2024225131,2024-05-22 08:23:00.000000,3,1
2024225132,2024-05-22 09:48:00.000000,3,1
2024225133,2024-05-22 10:08:00.000000,3,1
2024225134,2024-05-22 09:38:00.000000,6,1
2024225135,2024-05-22 09:29:00.000000,4,1
2024225136,2024-05-22 10:05:00.000000,6,1
2024225137,2024-05-22 11:05:00.000000,3,1
2024225138,2024-05-22 10:26:00.000000,3,1
2024225139,2024-05-22 05:43:00.000000,4,1
2024225141,2024-05-22 13:35:00.000000,3,1
2024225142,2024-05-22 18:38:00.000000,6,1
2024225143,2024-05-22 10:14:00.000000,6,1
2024225144,2024-05-22 09:58:00.000000,3,1
2024225146,2024-05-22 12:35:00.000000,3,1
2024225147,2024-05-22 08:30:00.000000,3,1
2024225148,2024-05-22 10:40:00.000000,3,1
2024225149,2024-05-22 10:07:00.000000,6,1
2024225153,2024-05-22 10:26:00.000000,3,1
2024225154,2024-05-22 09:53:00.000000,3,1
2024225157,2024-05-22 10:04:00.000000,3,1
2024225158,2024-05-22 10:40:00.000000,3,1
2024225159,2024-05-22 10:07:00.000000,3,1
2024225162,2024-05-22 16:19:00.000000,4,1
2024225165,2024-05-22 09:34:00.000000,6,1
2024225169,2024-05-22 10:40:00.000000,3,1
2024225172,2024-05-22 11:43:00.000000,3,1
2024225174,2024-05-22 10:07:00.000000,3,1
2024225180,2024-05-22 00:01:00.000000,6,1
2024225182,2024-05-22 00:01:00.000000,6,1
2024225183,2024-05-22 00:01:00.000000,6,1
2024225184,2024-05-22 00:01:00.000000,6,1
2024225186,2024-05-22 00:01:00.000000,6,1
2024225187,2024-05-22 00:01:00.000000,6,1
2024225189,2024-05-22 00:01:00.000000,6,1
2024225190,2024-05-22 00:01:00.000000,6,1
2024225191,2024-05-22 00:01:00.000000,6,1
2024225192,2024-05-22 00:01:00.000000,6,1
2024225193,2024-05-22 00:01:00.000000,6,1
2024225194,2024-05-22 00:01:00.000000,6,1
2024225195,2024-05-22 00:01:00.000000,6,1
2024225196,2024-05-22 00:01:00.000000,6,1
2024225198,2024-05-22 00:01:00.000000,6,1
2024225199,2024-05-22 00:01:00.000000,6,1
2024225200,2024-05-22 00:01:00.000000,6,1
2024225201,2024-05-22 00:01:00.000000,6,1
2024225208,2024-05-22 00:01:00.000000,6,1
2024225209,2024-05-22 00:01:00.000000,6,1
2024225210,2024-05-22 00:01:00.000000,6,1
2024225212,2024-05-22 00:01:00.000000,6,1
2024225216,2024-05-22 00:01:00.000000,6,1
2024225217,2024-05-22 00:01:00.000000,6,1
2024225219,2024-05-22 00:01:00.000000,6,1
2024225222,2024-05-22 00:01:00.000000,6,1
2024225224,2024-05-22 00:01:00.000000,6,1
2024225226,2024-05-22 00:01:00.000000,6,1
2024225229,2024-05-22 00:01:00.000000,6,1
2024225230,2024-05-22 00:01:00.000000,6,1
2024225231,2024-05-22 00:01:00.000000,6,1
2024225233,2024-05-22 00:01:00.000000,6,1
2024225237,2024-05-22 05:59:00.000000,4,1
2024225241,2024-05-22 10:01:00.000000,6,1
2024225242,2024-05-22 10:08:00.000000,3,1
2024225244,2024-05-22 16:27:00.000000,3,1
2024225247,2024-05-22 18:58:00.000000,3,1
2024225251,2024-05-22 13:50:00.000000,3,1
2024225253,2024-05-22 16:27:00.000000,6,1
2024225254,2024-05-22 15:12:00.000000,6,1
2024225258,2024-05-22 09:58:00.000000,4,1
2024225259,2024-05-22 09:41:00.000000,3,1
2024225262,2024-05-22 15:10:00.000000,3,1
2024225263,2024-05-22 00:01:00.000000,6,1
2024225266,2024-05-22 09:51:00.000000,6,1
2024225268,2024-05-22 10:08:00.000000,3,1
2024225270,2024-05-22 13:25:00.000000,3,1
2024225271,2024-05-22 10:17:00.000000,3,1
2024225272,2024-05-22 00:03:00.000000,6,1
2024225273,2024-05-22 09:51:00.000000,3,1
2024225275,2024-05-22 09:55:00.000000,3,1
2024225277,2024-05-22 00:01:00.000000,6,1
2024225281,2024-05-22 13:01:00.000000,3,1
2024225286,2024-05-22 00:01:00.000000,6,1
2024225287,2024-05-22 06:00:00.000000,3,1
2024225288,2024-05-22 10:08:00.000000,3,1
2024225289,2024-05-22 10:09:00.000000,6,1
2024225291,2024-05-22 10:07:00.000000,3,1
2024225293,2024-05-22 10:04:00.000000,3,1
2024225298,2024-05-22 09:53:00.000000,3,1
2024225299,2024-05-22 10:09:00.000000,3,1
2024225302,2024-05-22 11:30:00.000000,6,1
2024225304,2024-05-22 09:56:00.000000,3,1
2024225308,2024-05-22 10:00:00.000000,3,1
2024225309,2024-05-22 13:21:00.000000,6,1
2024225313,2024-05-22 10:11:00.000000,6,1
2024225315,2024-05-22 09:55:00.000000,3,1
2024225320,2024-05-22 16:08:00.000000,3,1
2024225321,2024-05-22 09:50:00.000000,3,1
2024225322,2024-05-22 09:53:00.000000,3,1
2024225323,2024-05-22 07:43:00.000000,3,1
2024225324,2024-05-22 14:34:00.000000,3,1
2024225325,2024-05-22 07:25:00.000000,3,1
2024225328,2024-05-22 15:23:00.000000,3,1
2024225332,2024-05-22 10:28:00.000000,4,1
2024225336,2024-05-22 09:39:00.000000,3,1
2024225337,2024-05-22 12:27:00.000000,6,1
2024225338,2024-05-22 10:10:00.000000,3,1
2024225341,2024-05-22 00:05:00.000000,3,1
