"folio_recepcion","cantidad_items","cantidad_lm","cantidad_ls"
"2024363256",18,28,16
"2024354875",14,28,16
"2024358834",3,28,16
"2023476598",1,28,16
"2024150043",11,28,16
"2024351602",15,28,16
"2024359124",7,28,16
"2024358189",14,28,16
"2024352390",33,28,16
"2024354499",3,28,16
"2024354715",2,28,16
"2024357042",31,28,16
"2024363092",40,28,16
"2024353329",3,28,16
"2023478507",9,28,16
"2024358280",20,28,16
"2023470975",43,28,16
"2024361068",14,28,16
"2024365786",15,28,16
"2024351694",26,28,16
"2024364077",3,28,16
"2023455615",7,28,16
"2024357796",29,28,16
"2023455946",7,28,16
"2024361071",11,28,16
"2023477879",3,28,16
"2024360822",21,28,16
"2024351791",18,28,16
"2024356405",3,28,16
"2023477949",23,28,16
"2023459368",32,28,16
"2024364586",15,28,16
"2024365667",7,28,16
"2023460343",17,28,16
"2023470285",7,28,16
"2023477029",9,28,16
"2024354578",3,28,16
"2024353866",19,28,16
"2024358385",3,28,16
"2024350054",18,28,16
"2023475953",19,28,16
"2024363761",6,28,16
"2024366630",9,28,16
"2024356386",23,28,16
"2023455561",29,28,16
"2023478304",6,28,16
"2024350295",6,28,16
"2023464365",13,28,16
"2024364166",4,28,16
"2023460038",15,28,16
"2024364540",4,28,16
"2023460551",3,28,16
"2024366420",27,28,16
"2023460179",27,28,16
"2023475700",20,28,16
"2023477991",12,28,16
"2024351606",13,28,16
"2023460417",9,28,16
"2023477039",17,28,16
"2024361268",3,28,16
"2024359309",7,28,16
"2024359249",30,28,16
"2024358289",27,28,16
"2024364965",17,28,16
"2024362017",32,28,16
"2024354301",7,28,16
"2024351834",15,28,16
"2024354391",11,28,16
"2023460349",119,28,16
"2024372205",32,28,16
"2024350824",16,28,16
"2024359251",20,28,16
"2024361640",3,28,16
"2024354431",23,28,16
"2024353221",4,28,16
"2024364211",10,28,16
"2024351500",6,28,16
"2024351390",7,28,16
"2023459582",3,28,16
"2024357644",26,28,16
"2023460874",7,28,16
"2024361110",11,28,16
"2023455887",9,28,16
"2024353379",6,28,16
"2024361814",7,28,16
"2023475573",14,28,16
"2024365394",6,28,16
"2023459092",28,28,16
"2024360248",27,28,16
"2023455255",8,28,16
"2024354063",6,28,16
"2024363838",21,28,16
"2023460185",3,28,16
"2024356182",3,28,16
"2024360847",9,28,16
"2024352644",14,28,16
"2024350989",11,28,16
"2024358268",16,28,16
"2024360487",48,28,16
"2023459198",31,28,16
"2024366610",4,28,16
"2024353715",3,28,16
"2024360092",3,28,16
"2024353758",13,28,16
"2024363112",10,28,16
"2024350240",32,28,16
"2024350770",6,28,16
"2023455861",10,28,16
"2024352280",7,28,16
"2024353564",7,28,16
"2023477179",6,28,16
"2024352259",24,28,16
"2023476914",7,28,16
"2023477964",24,28,16
"2023478498",15,28,16
"2023478488",19,28,16
"2023460983",7,28,16
"2024363060",17,28,16
"2024353584",35,28,16
"2024356036",6,28,16
"2024358745",3,28,16
"2024001005",3,28,16
"2023476052",27,28,16
"2023476053",13,28,16
"2024358002",1,28,16
"2024363990",10,28,16
"2023460909",3,28,16
"2024351001",3,28,16
"2023459544",3,28,16
"2024364205",14,28,16
"2024359871",18,28,16
"2023478912",3,28,16
"2023470327",3,28,16
"2024353136",7,28,16
"2023459763",49,28,16
"2023470623",12,28,16
"2024358027",16,28,16
"2023476726",29,28,16
"2023464014",9,28,16
"2023470809",24,28,16
"2023470662",3,28,16
"2024366597",17,28,16
"2024354425",19,28,16
"2023470334",5,28,16
"2024362705",21,28,16
"2024357781",4,28,16
"2023478780",3,28,16
"2023478083",24,28,16
"2024366530",9,28,16
"2024359803",3,28,16
"2023476708",24,28,16
"2024351110",7,28,16
"2024363022",9,28,16
"2023459559",10,28,16
"2024356704",3,28,16
"2024356397",12,28,16
"2024350279",3,28,16
"2024359315",11,28,16
"2024363222",27,28,16
"2023477899",27,28,16
"2024363089",13,28,16
"2024359102",14,28,16
"2023460989",3,28,16
"2024354609",8,28,16
"2024360526",23,28,16
"2024365397",3,28,16
"2024358557",15,28,16
"2023455884",12,28,16
"2023460081",8,28,16
"2023475546",3,28,16
"2023464728",21,28,16
"2024351357",12,28,16
"2024364185",18,28,16
"2023455788",12,28,16
"2023459741",3,28,16
"2024359008",12,28,16
"2024365072",29,28,16
"2023478853",7,28,16
"2023459217",25,28,16
"2024365146",25,28,16
"2023455560",25,28,16
"2024358158",31,28,16
"2024366367",18,28,16
"2024190065",10,28,16
"2023464448",2,28,16
"2023455709",13,28,16
"2024364935",3,28,16
"2023455842",20,28,16
"2023478173",3,28,16
"2024351678",6,28,16
"2024352116",3,28,16
"2024356649",7,28,16
"2023478862",3,28,16
"2024352555",3,28,16
"2024351156",9,28,16
"2024359196",19,28,16
"2024365748",23,28,16
"2024350424",13,28,16
"2024353398",15,28,16
"2024359505",3,28,16
"2024359347",7,28,16
"2023475552",10,28,16
"2024359176",6,28,16
"2023455011",7,28,16
"2024360763",49,28,16
"2024362331",9,28,16
"2024365059",15,28,16
"2024353907",9,28,16
"2024354372",16,28,16
"2024353017",7,28,16
"2024362303",25,28,16
"2023476900",37,28,16
"2024361325",33,28,16
"2024360191",19,28,16
"2024364041",10,28,16
"2024359032",11,28,16
"2024356324",3,28,16
"2023478337",19,28,16
"2024351332",10,28,16
"2024360745",4,28,16
"2023478051",45,28,16
"2024364821",6,28,16
"2023464224",16,28,16
"2024358666",3,28,16
"2023470927",11,28,16
"2024351775",19,28,16
"2024363652",12,28,16
"2024365012",10,28,16
"2023455553",15,28,16
"2023476315",21,28,16
"2024357276",14,28,16
"2024357591",19,28,16
"2024356330",25,28,16
"2023464241",9,28,16
"2024360280",3,28,16
"2024354760",7,28,16
"2024358461",9,28,16
"2024363139",16,28,16
"2024365756",3,28,16
"2024359951",23,28,16
"2024353596",26,28,16
"2024361180",3,28,16
"2024352985",3,28,16
"2024353493",9,28,16
"2023460336",8,28,16
"2024363894",3,28,16
"2024360140",4,28,16
"2024035006",8,28,16
"2024003115",4,28,16
"2024361219",7,28,16
"2024364387",3,28,16
"2024365966",3,28,16
"2024359448",10,28,16
"2024365419",12,28,16
"2024360081",7,28,16
"2024354312",7,28,16
"2024372319",20,28,16
"2023460427",14,28,16
"2024350063",16,28,16
"2024366375",6,28,16
"2023470658",35,28,16
"2024362159",3,28,16
"2024351699",25,28,16
"2023476319",7,28,16
"2024360123",4,28,16
"2023455578",6,28,16
"2024352025",28,28,16
"2024358442",7,28,16
"2023455242",24,28,16
"2024365398",3,28,16
"2024356319",8,28,16
"2024364250",4,28,16
"2024360293",3,28,16
"2024363267",35,28,16
"2024357263",6,28,16
"2024357192",9,28,16
"2024356291",7,28,16
"2024353047",15,28,16
"2024358595",7,28,16
"2024360105",7,28,16
"2023478958",10,28,16
"2024365593",27,28,16
"2024363511",14,28,16
"2024364700",3,28,16
"2023478404",29,28,16
"2023476711",29,28,16
"2024350594",13,28,16
"2024358854",27,28,16
"2023478300",3,28,16
"2024352104",9,28,16
"2023460997",9,28,16
"2024364196",3,28,16
"2023460682",27,28,16
"2024372440",8,28,16
"2024357191",18,28,16
"2023470295",9,28,16
"2023455567",18,28,16
"2024360672",16,28,16
"2023470297",3,28,16
"2023455030",10,28,16
"2024358190",7,28,16
"2024357990",11,28,16
"2023459434",8,28,16
"2024358276",12,28,16
"2024357113",3,28,16
"2024362335",15,28,16
"2024359985",6,28,16
"2023460875",13,28,16
"2023455926",18,28,16
"2024358770",16,28,16
"2024357395",9,28,16
"2024361016",16,28,16
"2024360430",6,28,16
"2024358805",17,28,16
"2023476012",2,28,16
"2024353223",9,28,16
"2024357414",18,28,16
"2024365354",9,28,16
"2024356576",7,28,16
"2024364416",17,28,16
"2023455381",7,28,16
"2023476349",3,28,16
"2023476490",26,28,16
"2024366835",14,28,16
"2024359438",9,28,16
"2024366230",15,28,16
"2024361432",3,28,16
"2024364998",33,28,16
"2023478834",25,28,16
"2023475412",3,28,16
"2024354757",8,28,16
"2024350124",6,28,16
"2024356259",3,28,16
"2024353897",17,28,16
"2024360981",28,28,16
"2023478324",6,28,16
"2024354500",3,28,16
"2024350299",6,28,16
"2024353527",3,28,16
"2023459521",10,28,16
"2023464129",16,28,16
"2024354443",24,28,16
"2024357255",28,28,16
"2024363463",3,28,16
"2024359453",3,28,16
"2024352295",5,28,16
"2023476910",16,28,16
"2024166004",3,28,16
"2023459384",17,28,16
"2024365388",12,28,16
"2024356672",34,28,16
"2024358685",34,28,16
"2023460653",25,28,16
"2024359855",3,28,16
"2024353189",5,28,16
"2024363052",35,28,16
"2024351939",7,28,16
"2024358879",10,28,16
"2024352844",24,28,16
"2024364977",17,28,16
"2024363187",11,28,16
"2023462714",3,28,16
"2024353042",10,28,16
"2024360849",6,28,16
"2024357474",3,28,16
"2024360351",28,28,16
"2024352882",12,28,16
"2023459373",7,28,16
"2024366725",3,28,16
"2024357823",19,28,16
"2023470584",3,28,16
"2023455843",16,28,16
"2023475915",3,28,16
"2024356698",3,28,16
"2023477038",18,28,16
"2023470466",3,28,16
"2024354221",3,28,16
"2024363957",3,28,16
"2023470644",10,28,16
"2023478052",32,28,16
"2023475949",24,28,16
"2024357535",8,28,16
"2023459934",13,28,16
"2023476107",30,28,16
"2024357259",8,28,16
"2023477682",3,28,16
"2023475693",3,28,16
"2023476588",7,28,16
"2023475679",3,28,16
"2024366609",3,28,16
"2024361063",21,28,16
"2024365217",13,28,16
"2024354149",5,28,16
"2024357417",3,28,16
"2023455704",3,28,16
"2023477845",23,28,16
"2024357439",14,28,16
"2023463854",27,28,16
"2024362481",3,28,16
"2024350337",11,28,16
"2023455701",10,28,16
"2024354894",3,28,16
"2024365621",14,28,16
"2024363929",10,28,16
"2024351327",15,28,16
"2024356174",3,28,16
"2024360562",4,28,16
"2024363117",21,28,16
"2024350927",19,28,16
"2024358045",9,28,16
"2023460053",14,28,16
"2024154395",18,28,16
"2024364972",23,28,16
"2024353880",26,28,16
"2024353464",11,28,16
"2024358374",16,28,16
"2024354385",24,28,16
"2024351705",39,28,16
"2023463231",3,28,16
"2023477770",21,28,16
"2024364160",6,28,16
"2024352417",3,28,16
"2023478776",12,28,16
"2024365136",3,28,16
"2024358893",14,28,16
"2024364207",10,28,16
"2024358564",21,28,16
"2024358305",11,28,16
"2024359710",17,28,16
"2023477538",9,28,16
"2023475987",11,28,16
"2024366838",6,28,16
"2023470322",32,28,16
"2024366070",8,28,16
"2024351717",6,28,16
"2024364455",6,28,16
"2024358354",3,28,16
"2023478145",3,28,16
"2024364581",3,28,16
"2023455453",24,28,16
"2024360747",12,28,16
"2023477533",30,28,16
"2023476762",11,28,16
"2023459573",4,28,16
"2024360367",21,28,16
"2024357525",17,28,16
"2024362860",3,28,16
"2023159067",3,28,16
"2024358816",5,28,16
"2024361580",8,28,16
"2023459224",17,28,16
"2024353470",9,28,16
"2024351120",3,28,16
"2024363583",6,28,16
"2023459528",13,28,16
"2023470784",2,28,16
"2023470512",11,28,16
"2024358062",9,28,16
"2024352292",6,28,16
"2024361629",21,28,16
"2024362115",3,28,16
"2023460884",16,28,16
"2024353912",26,28,16
"2024366413",28,28,16
"2024356776",7,28,16
"2024360949",33,28,16
"2024359439",37,28,16
"2024354984",18,28,16
"2024363460",28,28,16
"2024357105",24,28,16
"2024351765",3,28,16
"2023470829",7,28,16
"2024351121",8,28,16
"2023470516",23,28,16
"2023464162",19,28,16
"2024353768",10,28,16
"2024353833",10,28,16
"2024353998",25,28,16
"2023476580",3,28,16
"2024359493",10,28,16
"2024350694",16,28,16
"2024358971",9,28,16
"2024356812",4,28,16
"2024361584",3,28,16
"2024357402",14,28,16
"2023459043",7,28,16
"2024353570",17,28,16
"2024358309",3,28,16
"2023476630",35,28,16
"2024352869",20,28,16
"2024350432",31,28,16
"2024356997",21,28,16
"2023459493",21,28,16
"2024352394",24,28,16
"2023459220",10,28,16
"2024365123",6,28,16
"2024003056",29,28,16
"2024366732",19,28,16
"2024359708",24,28,16
"2023459888",8,28,16
"2023460633",16,28,16
"2024357163",3,28,16
"2024363345",17,28,16
"2023455699",4,28,16
"2024352829",15,28,16
"2024350331",19,28,16
"2024356962",3,28,16
"2023478590",18,28,16
"2024351931",9,28,16
"2023459678",7,28,16
"2024364868",21,28,16
"2024351688",23,28,16
"2024351513",3,28,16
"2024357893",20,28,16
"2024363383",33,28,16
"2024362407",9,28,16
"2023477576",10,28,16
"2024351666",11,28,16
"2023476001",7,28,16
"2024365751",26,28,16
"2024356331",10,28,16
"2024350716",7,28,16
"2024361882",3,28,16
"2024353586",14,28,16
"2024350166",3,28,16
"2024356417",13,28,16
"2024364172",27,28,16
"2024352828",18,28,16
"2023476592",23,28,16
"2024357287",26,28,16
"2024352048",3,28,16
"2024350352",36,28,16
"2024351965",14,28,16
"2024358648",9,28,16
"2024361076",36,28,16
"2024354366",3,28,16
"2024363799",32,28,16
"2024365003",15,28,16
"2024362288",28,28,16
"2024352042",3,28,16
"2023159214",3,28,16
"2024361370",3,28,16
"2024358383",27,28,16
"2024352965",8,28,16
"2024350154",27,28,16
"2024352347",18,28,16
"2023459382",19,28,16
"2024351253",5,28,16
"2024352082",10,28,16
"2023478329",9,28,16
"2023460896",16,28,16
"2024351803",6,28,16
"2024364738",12,28,16
"2024365531",9,28,16
"2023477339",12,28,16
"2024366520",3,28,16
"2024350985",3,28,16
"2024363360",4,28,16
"2024358273",10,28,16
"2024354905",31,28,16
"2024365976",12,28,16
"2024353976",15,28,16
"2023459269",9,28,16
"2024350061",7,28,16
"2024357188",23,28,16
"2023478832",6,28,16
"2024184056",7,28,16
"2023459727",25,28,16
"2023478663",4,28,16
"2024358397",3,28,16
"2023455951",26,28,16
"2024365253",3,28,16
"2023477022",6,28,16
"2023476230",18,28,16
"2023455065",14,28,16
"2024361306",3,28,16
"2024351958",18,28,16
"2023459071",16,28,16
"2024364401",9,28,16
"2024357529",9,28,16
"2024353696",3,28,16
"2024350333",11,28,16
"2023470775",9,28,16
"2024361620",7,28,16
"2024353716",3,28,16
"2024365774",32,28,16
"2024358418",6,28,16
"2024363043",13,28,16
"2024361130",10,28,16
"2024366628",6,28,16
"2023478392",26,28,16
"2024352839",7,28,16
"2024358049",3,28,16
"2024354447",3,28,16
"2024365809",17,28,16
"2024365290",8,28,16
"2024366136",15,28,16
"2024364270",9,28,16
"2024353299",56,28,16
"2024358056",11,28,16
"2023455029",11,28,16
"2024365158",3,28,16
"2023475653",27,28,16
"2024363483",14,28,16
"2023455944",20,28,16
"2024359801",11,28,16
"2024354462",21,28,16
"2023470812",17,28,16
"2023477547",3,28,16
"2023459167",12,28,16
"2023459446",9,28,16
"2023477150",13,28,16
"2024356780",10,28,16
"2024359027",43,28,16
"2024190031",7,28,16
"2023470837",15,28,16
"2024353516",28,28,16
"2024359730",42,28,16
"2023476722",13,28,16
"2024350558",3,28,16
"2024362397",9,28,16
"2024360936",3,28,16
"2024358462",14,28,16
"2024366523",3,28,16
"2023464271",7,28,16
"2024351826",9,28,16
"2024358523",8,28,16
"2023455068",31,28,16
"2024357235",11,28,16
"2024352013",6,28,16
"2023459174",3,28,16
"2024351096",11,28,16
"2023459196",9,28,16
"2024358589",3,28,16
"2024359586",11,28,16
"2023478026",22,28,16
"2024351787",38,28,16
"2024359795",3,28,16
"2024361067",12,28,16
"2023477670",32,28,16
"2024356425",8,28,16
"2024353878",3,28,16
"2024363575",32,28,16
"2024356580",6,28,16
"2024364203",14,28,16
"2024353748",3,28,16
"2024357125",12,28,16
"2024365689",28,28,16
"2024364812",3,28,16
"2024363856",3,28,16
"2023476089",14,28,16
"2024351374",37,28,16
"2024352070",3,28,16
"2023455078",6,28,16
"2023455097",3,28,16
"2023477341",31,28,16
"2024354921",3,28,16
"2023477255",7,28,16
"2024366096",20,28,16
"2024356210",14,28,16
"2024359224",6,28,16
"2024357430",27,28,16
"2023464163",27,28,16
"2023455325",11,28,16
"2024358815",8,28,16
"2023476957",14,28,16
"2024359031",3,28,16
"2024363123",5,28,16
"2024363512",7,28,16
"2024361492",9,28,16
"2023475521",53,28,16
"2024359291",12,28,16
"2023478197",3,28,16
"2023459395",24,28,16
"2024352493",12,28,16
"2024366152",6,28,16
"2024352567",13,28,16
"2023478244",9,28,16
"2024358539",4,28,16
"2024356038",3,28,16
"2024350341",3,28,16
"2024358963",3,28,16
"2024358524",16,28,16
"2023455040",3,28,16
"2023476720",10,28,16
"2024361426",8,28,16
"2024366526",3,28,16
"2024366799",10,28,16
"2024357648",3,28,16
"2024361318",13,28,16
"2023477686",13,28,16
"2024364574",11,28,16
"2024365383",16,28,16
"2024366415",16,28,16
"2024025003",3,28,16
"2024354044",3,28,16
"2023475683",3,28,16
"2024350891",3,28,16
"2024356834",12,28,16
"2024360287",20,28,16
"2024353893",8,28,16
"2023463584",24,28,16
"2024353745",6,28,16
"2024356327",8,28,16
"2024363859",3,28,16
"2024362112",3,28,16
"2024358275",15,28,16
"2024353162",15,28,16
"2024362010",11,28,16
"2024358876",20,28,16
"2023455061",9,28,16
"2023478406",17,28,16
"2023476014",12,28,16
"2023477689",22,28,16
"2024354866",3,28,16
"2023459383",8,28,16
"2024351761",20,28,16
"2023478510",3,28,16
"2023477681",5,28,16
"2024366138",3,28,16
"2024364263",31,28,16
"2024361274",18,28,16
"2024358457",19,28,16
"2024358743",23,28,16
"2024354880",31,28,16
"2024361042",3,28,16
"2024360674",18,28,16
"2024353387",9,28,16
"2024364400",7,28,16
"2023459783",8,28,16
"2024354756",34,28,16
"2024357684",3,28,16
"2023464450",3,28,16
"2024360350",13,28,16
"2023464253",10,28,16
"2023455855",14,28,16
"2024361897",4,28,16
"2024352300",16,28,16
"2024351902",7,28,16
"2023476790",16,28,16
"2024360561",6,28,16
"2024166011",3,28,16
"2024359262",12,28,16
"2024364609",13,28,16
"2024358550",6,28,16
"2024350922",17,28,16
"2024372853",26,28,16
"2024363555",27,28,16
"2023476110",12,28,16
"2024190030",24,28,16
"2024363313",13,28,16
"2024357481",3,28,16
"2023475454",14,28,16
"2023477774",9,28,16
"2024372014",6,28,16
"2024354187",3,28,16
"2024363675",17,28,16
"2023459463",8,28,16
"2024350529",9,28,16
"2023476090",3,28,16
"2024360415",3,28,16
"2024359477",27,28,16
"2023459444",20,28,16
"2024365263",7,28,16
"2024351249",11,28,16
"2024351561",3,28,16
"2023460568",20,28,16
"2024351461",32,28,16
"2024360770",21,28,16
"2023476104",3,28,16
"2024361990",28,28,16
"2024353315",6,28,16
"2023476849",18,28,16
"2024360833",18,28,16
"2023459197",17,28,16
"2024352198",17,28,16
"2023459399",10,28,16
"2024350669",8,28,16
"2024353697",6,28,16
"2024356918",7,28,16
"2023470615",7,28,16
"2024357133",3,28,16
"2024363595",28,28,16
"2024350419",3,28,16
"2024360920",10,28,16
"2024352015",3,28,16
"2024356265",3,28,16
"2024358400",3,28,16
"2023476716",17,28,16
"2024354482",3,28,16
"2024364262",17,28,16
"2024358104",15,28,16
"2024350192",7,28,16
"2023460576",28,28,16
"2024352887",16,28,16
"2023459102",20,28,16
"2024359860",13,28,16
"2024365353",62,28,16
"2023189028",7,28,16
"2024357024",10,28,16
"2024352069",13,28,16
"2024352093",15,28,16
"2023460727",23,28,16
"2023470779",24,28,16
"2024360370",21,28,16
"2024358870",3,28,16
"2024361615",14,28,16
"2024365125",27,28,16
"2024357039",6,28,16
"2023476684",6,28,16
"2024360479",4,28,16
"2024354210",27,28,16
"2024363176",3,28,16
"2024351658",8,28,16
"2024359320",7,28,16
"2023470862",3,28,16
"2024363797",10,28,16
"2024351692",18,28,16
"2024366242",3,28,16
"2024363848",3,28,16
"2023459743",41,28,16
"2023462850",2,28,16
"2024354031",21,28,16
"2024352974",21,28,16
"2024358377",3,28,16
"2023455783",3,28,16
"2024365506",33,28,16
"2024358124",14,28,16
"2024359193",44,28,16
"2024356332",3,28,16
"2024350702",10,28,16
"2024365420",27,28,16
"2024352652",3,28,16
"2023476456",10,28,16
"2024365280",15,28,16
"2023470789",13,28,16
"2024353271",7,28,16
"2024357546",12,28,16
"2024351906",20,28,16
"2024356942",31,28,16
"2024357013",16,28,16
"2024357310",7,28,16
"2023460722",6,28,16
"2023477283",27,28,16
"2024352925",12,28,16
"2024361811",3,28,16
"2024352047",10,28,16
"2023478121",3,28,16
"2024350135",5,28,16
"2024352095",3,28,16
"2023476636",7,28,16
"2024353291",10,28,16
"2023476845",12,28,16
"2024354534",26,28,16
"2023455753",7,28,16
"2023475574",9,28,16
"2024352079",16,28,16
"2024357813",9,28,16
"2024360040",9,28,16
"2023475977",6,28,16
"2024358819",31,28,16
"2024353981",30,28,16
"2024352751",10,28,16
"2024361779",12,28,16
"2023460990",10,28,16
"2024352004",3,28,16
"2024350209",20,28,16
"2024364115",31,28,16
"2024372198",12,28,16
"2024364993",9,28,16
"2024363923",3,28,16
"2024358233",14,28,16
"2024356316",8,28,16
"2024353448",3,28,16
"2023178116",8,28,16
"2024356266",14,28,16
"2024364267",13,28,16
"2024360107",3,28,16
"2023460582",22,28,16
"2023477075",27,28,16
"2023476193",31,28,16
"2023476489",23,28,16
"2024356138",3,28,16
"2024352110",15,28,16
"2024358389",6,28,16
"2024360116",17,28,16
"2023459553",26,28,16
"2024351927",17,28,16
"2023459298",5,28,16
"2023455552",29,28,16
"2023475492",20,28,16
"2024351361",29,28,16
"2024350575",23,28,16
"2024357443",3,28,16
"2023460085",22,28,16
"2023455180",19,28,16
"2024359001",17,28,16
"2024364280",30,28,16
"2023478253",30,28,16
"2024357251",12,28,16
"2024359108",3,28,16
"2023470505",3,28,16
"2024356674",15,28,16
"2024365216",11,28,16
"2024354450",24,28,16
"2023478426",13,28,16
"2023478198",36,28,16
"2024354610",6,28,16
"2024354065",11,28,16
"2024357924",16,28,16
"2024356119",12,28,16
"2024357463",13,28,16
"2023455208",29,28,16
"2024363207",8,28,16
"2024365411",27,28,16
"2024353906",11,28,16
"2023478965",3,28,16
"2024361760",6,28,16
"2024375125",19,28,16
"2024366159",3,28,16
"2023470767",9,28,16
"2024354614",26,28,16
"2024351485",3,28,16
"2024366854",16,28,16
"2024359340",10,28,16
"2024357429",6,28,16
"2024357946",13,28,16
"2024353719",6,28,16
"2024356984",3,28,16
"2023476439",3,28,16
"2024358754",6,28,16
"2024365597",15,28,16
"2023477094",8,28,16
"2023463398",29,28,16
"2024365320",6,28,16
"2023476841",25,28,16
"2023455858",24,28,16
"2024358394",9,28,16
"2023475491",6,28,16
"2024352521",19,28,16
"2023470471",24,28,16
"2024366946",6,28,16
"2023478985",10,28,16
"2023476327",10,28,16
"2024356101",12,28,16
"2023459182",5,28,16
"2024359072",32,28,16
"2024361336",21,28,16
"2023455100",3,28,16
"2023477552",15,28,16
"2024358525",4,28,16
"2024363985",5,28,16
"2024356654",4,28,16
"2023470800",13,28,16
"2023478557",15,28,16
"2023470585",19,28,16
"2024351556",11,28,16
"2023460531",20,28,16
"2024359862",18,28,16
"2024361141",25,28,16
"2023470955",4,28,16
"2024350024",3,28,16
"2024364686",30,28,16
"2024353373",12,28,16
"2023478491",4,28,16
"2023470506",10,28,16
"2024366266",31,28,16
"2024358767",7,28,16
"2024359338",3,28,16
"2024190035",27,28,16
"2024357826",3,28,16
"2023478278",6,28,16
"2024357286",3,28,16
"2023478430",3,28,16
"2024359314",25,28,16
"2024364303",30,28,16
"2023470331",7,28,16
"2024353210",18,28,16
"2024358244",3,28,16
"2023455447",27,28,16
"2024357678",13,28,16
"2023459357",14,28,16
"2023455262",13,28,16
"2024351251",3,28,16
"2024366940",10,28,16
"2023460982",9,28,16
"2024360958",15,28,16
"2024359259",13,28,16
"2023459899",3,28,16
"2023462688",6,28,16
"2024351712",3,28,16
"2024353575",7,28,16
"2023470460",18,28,16
"2024358378",3,28,16
"2023470776",12,28,16
"2023455916",9,28,16
"2023477664",3,28,16
"2023475568",15,28,16
"2024363840",3,28,16
"2024363064",9,28,16
"2023478382",9,28,16
"2024356490",18,28,16
"2024357262",31,28,16
"2024356094",23,28,16
"2024352034",13,28,16
"2024358741",13,28,16
"2023455792",9,28,16
"2024358572",12,28,16
"2024358774",25,28,16
"2024352977",25,28,16
"2024364145",6,28,16
"2023459577",10,28,16
"2024350157",6,28,16
"2024352055",7,28,16
"2024351938",20,28,16
"2024352226",14,28,16
"2024363681",41,28,16
"2024357453",23,28,16
"2024358962",27,28,16
"2024362548",3,28,16
"2023478979",3,28,16
"2023476339",7,28,16
"2024356537",24,28,16
"2024356260",14,28,16
"2023478006",3,28,16
"2023455941",16,28,16
"2024358788",10,28,16
"2023470302",7,28,16
"2024351224",34,28,16
"2023459516",3,28,16
"2024358785",3,28,16
"2024360961",10,28,16
"2024366507",21,28,16
"2023470539",19,28,16
"2023455423",7,28,16
"2024364052",24,28,16
"2024357193",9,28,16
"2024365098",3,28,16
"2024363858",9,28,16
"2024362543",3,28,16
"2024351030",24,28,16
"2024352036",6,28,16
"2023470640",3,28,16
"2023470851",7,28,16
"2024350357",21,28,16
"2024353850",11,28,16
"2024359174",44,28,16
"2023477869",3,28,16
"2023470508",25,28,16
"2023477735",3,28,16
"2024361275",6,28,16
"2023455627",21,28,16
"2023470554",3,28,16
"2023459578",25,28,16
"2024357102",7,28,16
"2023459684",38,28,16
"2023476474",3,28,16
"2024362443",12,28,16
"2024364043",15,28,16
"2024352893",10,28,16
"2023476605",3,28,16
"2024357249",11,28,16
"2024360036",24,28,16
"2024351542",8,28,16
"2023459401",2,28,16
"2023470863",33,28,16
"2024358871",3,28,16
"2024352051",15,28,16
"2023478984",31,28,16
"2024361649",6,28,16
"2024365764",18,28,16
"2024361617",7,28,16
"2024350533",21,28,16
"2024350474",7,28,16
"2024372695",3,28,16
"2024356313",25,28,16
"2023455831",3,28,16
"2024357713",22,28,16
"2024358671",3,28,16
"2024350366",12,28,16
"2024363389",4,28,16
"2023476993",9,28,16
"2023476743",9,28,16
"2023455380",28,28,16
"2024001016",3,28,16
"2024365282",9,28,16
"2023478336",28,28,16
"2023455004",10,28,16
"2024365903",11,28,16
"2023478826",11,28,16
"2024363845",12,28,16
"2023476962",6,28,16
"2023455921",4,28,16
"2024363576",7,28,16
"2024359515",9,28,16
"2023459168",3,28,16
"2023456000",21,28,16
"2024350551",6,28,16
"2024366098",13,28,16
"2024354974",8,28,16
"2024353763",3,28,16
"2024360652",6,28,16
"2023460636",3,28,16
"2024353828",9,28,16
"2023477164",3,28,16
"2024359454",13,28,16
"2023455760",3,28,16
"2024364367",18,28,16
"2023478649",39,28,16
"2024352430",15,28,16
"2023476989",6,28,16
"2024365908",12,28,16
"2024359804",3,28,16
"2024359014",10,28,16
"2023475530",20,28,16
"2023455104",9,28,16
"2023478429",3,28,16
"2024354045",27,28,16
"2024351108",16,28,16
"2024365922",14,28,16
"2024352126",36,28,16
"2024364714",3,28,16
"2023476787",6,28,16
"2024350005",16,28,16
"2024364864",24,28,16
"2023150029",12,28,16
"2024361504",14,28,16
"2024363263",10,28,16
"2024365332",3,28,16
"2023459069",10,28,16
"2024354019",12,28,16
"2024352881",3,28,16
"2024350841",14,28,16
"2023475696",12,28,16
"2023459019",9,28,16
"2024354378",42,28,16
"2023459868",10,28,16
"2024351696",8,28,16
"2024357933",12,28,16
"2024359090",28,28,16
"2023459365",3,28,16
"2023476800",3,28,16
"2023475497",14,28,16
"2023476455",30,28,16
"2023455789",3,28,16
"2024359318",12,28,16
"2023460951",27,28,16
"2024358392",24,28,16
"2024351398",10,28,16
"2024351559",13,28,16
"2024361196",17,28,16
"2024361498",16,28,16
"2024154308",9,28,16
"2024184042",3,28,16
"2024358886",3,28,16
"2024362071",3,28,16
"2024366892",23,28,16
"2024356920",21,28,16
"2024351563",6,28,16
"2024364241",15,28,16
"2024190050",26,28,16
"2024353475",1,28,16
"2023470370",3,28,16
